id,date,content,Emotion
13,2022-09-08 20:37:53+00:00,thank queenelizabeth for opening doors for and for every nonbritish individuals who had the desire come the live work study and leave their legacy just like her majesty whom left huge legacy across the worldrip dove peace queenelizabeth,5.0
14,2022-09-08 20:01:09+00:00,rip her majesty the queen thankyou for your service your integrity and your dignified reign queenelizabeth restinpeace,7.0
15,2022-09-08 19:56:45+00:00,rest peace queen pleading face,5.0
16,2022-09-08 19:49:14+00:00,agree colin amazing lady rip,7.0
17,2022-09-08 19:31:13+00:00,not royalist and not english but show some respect rip queen elizabeth,7.0
18,2022-09-08 18:42:27+00:00,rip your majesty flag for united kingdom queenelizabeth,7.0
19,2022-09-08 18:41:05+00:00,rest peace queen elizabeth regional indicator thank you for lifetime dedication and service our thoughts are with the royal familyteam nas swansearipqueenelizabeth queenelizabeth queenelizabethii,5.0
20,2022-09-08 18:39:39+00:00,message twitterif you really care about hate speech take action the tens thousands hateful remarks that you have published following the death the queen,0.0
21,2022-09-08 18:36:18+00:00,met the queen once thought she was lovely rip,7.0
22,2022-09-08 18:33:12+00:00,are deeply saddened hear about the death her majesty the queen his majesty the king and all the royal family are our thoughts this difficult time,5.0
23,2022-09-08 18:29:15+00:00,balled eyes out didnt think would get that much but fuck decked when they made the announcement absolute highest respect amp admiration for her rip cry,7.0
24,2022-09-08 18:23:55+00:00,rest peace maam god save the king,5.0
25,2022-09-08 18:18:17+00:00,decades prime ministers queen her majesty queen elizabeth queenelizabeth,5.0
26,2022-09-08 18:16:45+00:00,are deeply saddened the death her majesty the queenher unwavering spirit amp steely dedication the service the british people will very much felt here well around the worldour deepest thoughts amp condolences are with the royal family this time,5.0
27,2022-09-08 18:13:40+00:00,rip iconic figurehead who served reassuring constant ever changing and turbulent world monumental day for british history end the second elizabethan age with the death our longest reigning monarch ushering the new era king charles iii,7.0
28,2022-09-08 18:13:26+00:00,everyone saos joins the nation and the world mourning the death queen elizabeth iiour thoughts and condolences are with the royal family this very sad time,6.0
29,2022-09-08 18:10:27+00:00,rest peace your majesty,5.0
30,2022-09-08 18:10:16+00:00,queenelizabeth rip headstone and thank you for everything war and peace restinpeace longlivetheking cry,7.0
31,2022-09-08 18:08:41+00:00,this just made cry rip truly legendary woman queenelizabeth,7.0
32,2022-09-08 18:04:56+00:00,are deeply saddened learn the passing queen elizabeth iiour thoughts are with the royal family this time,5.0
33,2022-09-08 18:02:30+00:00,somebody facebook confusing the queen with brett the hitman hartrip the best there the best there was and the best there ever will,10.0
34,2022-09-08 17:59:56+00:00,very sincerest condolences and heartfelt sympathies all the royal family pensive,
35,2022-09-08 17:46:43+00:00,rest peace elizabeth heartcrycry,5.0
36,2022-09-08 17:46:10+00:00,have say monarchist but does feel quite profound that the queen has died rip her heart,7.0
37,2022-09-08 17:45:47+00:00,shall devoted your serviceseventy years ago the queen made promise that her life whether long short would devoted our service she fulfilled that promiserest peace,3.0
38,2022-09-08 17:43:56+00:00,back together againrip boss,10.0
39,2022-09-08 17:40:30+00:00,rip lizzy definitely feels weird actually happened,7.0
40,2022-09-08 17:37:55+00:00,rest peace queen elizabeth,5.0
41,2022-09-08 17:37:23+00:00,rip queen elizabeth what sad day for the whole country cry thoughts are with the family heartcry,7.0
42,2022-09-08 17:36:14+00:00,rest peace elizabeth,5.0
43,2022-09-08 17:36:09+00:00,what icon rip our queen thoughts all the royal family cry,7.0
44,2022-09-08 17:36:01+00:00,rip queen elizabeth,7.0
45,2022-09-08 17:35:31+00:00,may she rest peace,5.0
46,2022-09-08 17:34:30+00:00,rest perfect peace your majesty heart,5.0
47,2022-09-08 17:33:52+00:00,the queen may you forever rest peace long live the king,5.0
48,2022-09-08 16:37:18+00:00,from all beach rugby wales hope you pull through your majesty godsavethequeen beach rugby wales,5.0
49,2022-09-08 15:54:17+00:00,all seem have heard that the queen death will announced but who spreading this rumour,0.0
50,2022-09-08 13:23:05+00:00,deeply concerned about the news coming from balmoral thoughts and prayers with the royal family,0.0
51,2022-09-08 12:43:57+00:00,can not wait meet you liverpool england november how about bringing some for sample can not buy the yet,6.0
52,2022-09-08 12:27:55+00:00,get charles king automatic her death they will say the queen dead long live the king,5.0
53,2022-09-08 11:17:46+00:00,think stuck with brighton next line for england job not sure now,5.0
54,2022-09-08 09:43:04+00:00,new deadbolt lock installed the workshop really wish not victim crime now working two builds ring box going mexico and table lamp bound for englandblush,6.0
55,2022-09-08 08:38:24+00:00,seriously beg this works for potter for the sake his career really want this guy managing england one day,5.0
0,2022-09-09 21:52:09+00:00,god just discovered pretty good friend mine obsessed with the royal family she called them the firmand was like wtf just happened,3.0
1,2022-09-09 18:54:35+00:00,gun leaves room for asecond chancemost people who attempt suicide not die unless they use gun across all suicide attempts without gun result deathbut when gun involved that figure skyrockets,0.0
2,2022-09-09 16:59:44+00:00,reasons not sad about the death queen elizabeth threadabolishthemonarchy,0.0
3,2022-09-09 16:56:51+00:00,queen elizabeths death wont help prince harrys relationship with royal family,2.0
4,2022-09-09 16:54:43+00:00,kanye west settles beefs after queen elizabeths death with pete cudi adidas,0.0
5,2022-09-09 02:00:17+00:00,throw the ball dawson knox what her majesty would have wanted,3.0
6,2022-09-09 00:28:44+00:00,yes and wasnt clear wasnt based how wrote that tweet has rings different teams tampa philly and new england,10.0
7,2022-09-08 23:21:14+00:00,from america why would saying rip the queen expressionless,7.0
8,2022-09-08 22:17:42+00:00,was obsessed the royals she actually back with her husband rip,7.0
9,2022-09-08 21:13:01+00:00,imagine your death being turned into global joke karma real babes see evil,6.0
10,2022-09-08 18:32:41+00:00,rip queen,7.0
11,2022-09-08 18:20:18+00:00,prayers are with the royal family and those mourning the loss queen elizabeth she served the united kingdom dutifully throughout her year reignand her legacy one steadfastness times uncertainty,6.0
12,2022-09-08 18:19:10+00:00,rip queen elizabeth,7.0
13,2022-09-08 18:14:49+00:00,rest peace queen elizabeth flag for united kingdom,5.0
14,2022-09-08 18:09:50+00:00,broken heart may she rip she will with the love her life now pleading face kansas city missouri,7.0
15,2022-09-08 18:03:41+00:00,heart and thoughts are with the royal family well with the people the they mourn this loss the queen lived life true her promise one dedicated service for her whole life,3.0
16,2022-09-08 17:58:53+00:00,rest peace queen elizabeth cry,5.0
17,2022-09-08 17:43:10+00:00,wow such sad news rip,7.0
18,2022-09-08 17:42:55+00:00,don understand why people celebrate people dying don care how bad for society they were death should not celebrated,0.0
19,2022-09-08 17:38:35+00:00,rip queen elizabeth,7.0
20,2022-09-08 17:35:54+00:00,rip her guess,7.0
21,2022-09-08 17:35:18+00:00,what life led rip,7.0
22,2022-09-08 17:34:44+00:00,rip lizzy,7.0
23,2022-09-08 17:28:06+00:00,was among the handful news anchors who inspired study broadcast journalism rip shaw,7.0
24,2022-09-08 16:53:52+00:00,the inventors statistics hope you died slow and extremely painful death,0.0
25,2022-09-08 16:39:03+00:00,visit england there was reason suppose,5.0
26,2022-09-08 07:33:07+00:00,handling well lol hope youre well,3.0
27,2022-09-08 06:43:18+00:00,trying evade sensors for the death star trench run bullshit next love don know what gives release from security clearances for relationship but signing friday for marines hopefully out closet soon thanks amp forgive,5.0
28,2022-09-08 04:23:02+00:00,hope thank you much love you the death star and back purple heart,5.0
29,2022-09-08 01:17:15+00:00,far from finished product but one our guest bedrooms had shelves wanted rip out the decided use display the sports memorabilia have and our books gonna turn out awesome,7.0
0,2022-09-09 20:59:59+00:00,doctor implies meritorious and specialized authority cut people open not classist maybe elitist but not like your majesty your royal highness,3.0
1,2022-09-09 17:58:28+00:00,live look prince charles taking the thorne become king england,5.0
2,2022-09-09 17:51:34+00:00,let tell you bit about friend rip comics,7.0
3,2022-09-09 17:48:10+00:00,vaccines remain our first and best line defense against serious illness and death from these horrible respiratory viruses here happy healthy fall and winter vaccinessavelives,0.0
4,2022-09-09 17:38:59+00:00,nobody cares about death america unless have other that did purpose that can enact vengeance upon,1.0
5,2022-09-09 17:30:01+00:00,because was vespa not limefor shameplease asking deep grief and tears stranger you adored someone and your comments really really hurt mejust going forwards pleasehe was such lovely man and deserves kindness death,6.0
6,2022-09-09 17:03:35+00:00,not being attacked the french comments about the death the queen england live laugh love guess,4.0
7,2022-09-09 15:13:19+00:00,the only royal family acknowledge griselda griseldafamily ayo boomboomboom butchercomin griseldabyfashionrebels thesearetherealsopranos,10.0
8,2022-09-09 15:10:40+00:00,queen elizabeth often spoke openly about her christian faith throughout her reign reported christianity todaydespite this and despite being selfdescribed catholic biden never mentioned god the afterlife his official statement her death trump did,3.0
9,2022-09-09 14:01:30+00:00,cousin mine brought the fact that our grandmother who called nan must have been excited meet the queen yesterday heaven nan loved all things british especially the royal family brought few tears eyes heart,3.0
10,2022-09-09 13:42:56+00:00,death may not inevitable for the murder this case least not the hands government,0.0
11,2022-09-09 11:04:54+00:00,well the amazing man who died was very good friend mine and shame everyone who wrote vile comments hope youre never the receiving end strangers laughing the death loved oneshe has daughter amp granddaughter hope they never see this threadcry,5.0
